21:37:58,00  3.3003  -2.0185
21:37:58,25  3.2137  -2.0224
21:37:58,50  3.3003  -2.0185
21:37:58,50  3.3489  -2.0303
21:37:58,75  3.272  -2.0616
21:37:59,00  3.3154  -2.0597
21:37:59,25  3.2237  -2.0498
21:37:59,50  3.359  -2.0578
21:37:59,50  3.3154  -2.0597
21:37:59,75  3.2619  -2.0342
21:38:00,00  3.3389  -2.0027
21:38:00,25  3.654  -2.0023
21:38:00,50  3.6939  -1.9862
21:38:00,50  3.6888  -1.9722
21:38:00,75  3.6438  -1.9743
21:38:01,00  3.6939  -1.9862
21:38:01,25  3.654  -2.0023
21:38:01,50  3.6489  -1.9883
21:38:01,50  3.6939  -1.9862
21:38:01,75  3.6642  -2.0303
21:38:02,00  3.6642  -2.0303
21:38:02,25  3.6346  -2.0741
21:38:02,50  3.6346  -2.0741
21:38:02,50  3.6448  -2.1021
21:38:02,75  3.6897  -2.1002
21:38:03,00  3.6448  -2.1021
21:38:03,25  3.655  -2.13
21:38:03,50  3.655  -2.13
21:38:03,50  3.7102  -2.1562
21:38:03,75  3.6153  -2.1457
21:38:04,00  3.6805  -2.1998
21:38:04,25  3.6408  -2.2154
21:38:04,50  3.7707  -2.1965
21:38:04,50  3.9585  -2.204
21:38:04,75  4.0666  -2.2433
21:38:05,00  4.108  -2.2275
21:38:05,25  4.108  -2.2275
21:38:05,50  4.2542  -2.2369
21:38:05,50  4.397  -2.2321
21:38:05,75  4.397  -2.2321
21:38:06,00  4.4502  -2.2449
21:38:06,25  4.4502  -2.2449
21:38:06,50  4.3492  -2.2337
21:38:06,50  4.397  -2.2321
21:38:06,75  4.397  -2.2321
21:38:07,00  4.4397  -2.216
21:38:07,25  4.3492  -2.2337
21:38:07,50  4.4397  -2.216
21:38:07,50  4.4344  -2.2016
21:38:07,75  4.4292  -2.1871
21:38:08,00  4.3601  -2.1312
21:38:08,25  4.4615  -2.142
21:38:08,50  4.4133  -2.1438
21:38:08,50  4.4509  -2.113
21:38:08,75  4.4993  -2.1111
21:38:09,00  4.5478  -2.1092
21:38:09,25  4.4993  -2.1111
21:38:09,50  4.4887  -2.0821
21:38:09,50  4.5319  -2.0656
21:38:09,75  4.5753  -2.049
21:38:10,00  4.7174  -2.0282
21:38:10,25  4.712  -2.0136
21:38:10,50  4.7952  -1.9651
21:38:10,50  4.9008  -1.9754
21:38:10,75  4.89  -1.9458
